Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Mount Pleasant East,43.70485217,-79.38492395,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
Mount Pleasant East,43.70485217,-79.38492395,Duff's Famous Wings,43.70615680065285,-79.37540317221469,Wings Joint
Mount Pleasant East,43.70485217,-79.38492395,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
Mount Pleasant East,43.70485217,-79.38492395,Riz,43.70754099358982,-79.37588021310857,Asian Restaurant
Mount Pleasant East,43.70485217,-79.38492395,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
Mount Pleasant East,43.70485217,-79.38492395,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
Mount Pleasant East,43.70485217,-79.38492395,Fukui Sushi,43.70633655841791,-79.37548016874129,Sushi Restaurant
Mount Pleasant East,43.70485217,-79.38492395,Patisserie La Cigogne,43.706616063827525,-79.37554891000032,Bakery
Mount Pleasant East,43.70485217,-79.38492395,Starbucks,43.706859,-79.39695,Coffee Shop
Mount Pleasant East,43.70485217,-79.38492395,Satay on the Road,43.70555149342382,-79.37520425000197,Thai Restaurant
Mount Pleasant East,43.70485217,-79.38492395,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
Mount Pleasant East,43.70485217,-79.38492395,Starbucks,43.711039,-79.398924,Coffee Shop
Mount Pleasant East,43.70485217,-79.38492395,La Vecchia Ristorante,43.710166725920814,-79.39908639249543,Italian Restaurant
Mount Pleasant East,43.70485217,-79.38492395,De Mello Palheta Coffee Roasters,43.71179137179029,-79.39940300399607,Coffee Shop
Mount Pleasant East,43.70485217,-79.38492395,Douce France,43.7115544338723,-79.3993940377493,Bakery
Mount Pleasant East,43.70485217,-79.38492395,Sophie’s,43.706327,-79.375429,Diner
Mount Pleasant East,43.70485217,-79.38492395,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
Mount Pleasant East,43.70485217,-79.38492395,GoodLife Fitness Toronto Dunfield and Eglinton,43.707645,-79.395303,Gym
Mount Pleasant East,43.70485217,-79.38492395,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
Mount Pleasant East,43.70485217,-79.38492395,west coast kids,43.70705078685884,-79.3757560976803,Baby Store
Mount Pleasant East,43.70485217,-79.38492395,The Smokin' Cigar,43.704653,-79.375002,Smoke Shop
Mount Pleasant East,43.70485217,-79.38492395,Merchant of Tennis,43.706641516210304,-79.37536843217276,Sporting Goods Shop
Mount Pleasant East,43.70485217,-79.38492395,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
Mount Pleasant East,43.70485217,-79.38492395,Summerhill Market North,43.71549914910689,-79.39288125988016,Food & Drink Shop
Mount Pleasant East,43.70485217,-79.38492395,Kay Gardner Beltline Trail,43.69645242120455,-79.39531322605507,Trail
Mount Pleasant East,43.70485217,-79.38492395,L'Avenue Bistro,43.70546151709722,-79.3751310960156,Restaurant
Mount Pleasant East,43.70485217,-79.38492395,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
Mount Pleasant East,43.70485217,-79.38492395,Pascale Gourmet Deli,43.7099150455182,-79.39906727489948,Deli / Bodega
Mount Pleasant East,43.70485217,-79.38492395,Mount Pleasant Cemetery,43.69738410694061,-79.38628568091416,Cemetery
Mount Pleasant East,43.70485217,-79.38492395,Cibo Wine Bar,43.711463877485286,-79.39957014527212,Italian Restaurant
Mount Pleasant East,43.70485217,-79.38492395,lit espresso,43.704438791101126,-79.37458987723409,Café
Mount Pleasant East,43.70485217,-79.38492395,De La Mer,43.705120753864556,-79.37485094933457,Fish Market
Mount Pleasant East,43.70485217,-79.38492395,St. Louis Bar & Grill,43.70156059631898,-79.3975579053515,Bar
Mount Pleasant East,43.70485217,-79.38492395,Oriole Park,43.697113532958525,-79.39929342276933,Park
Mount Pleasant East,43.70485217,-79.38492395,Siam Square Hut,43.71138740187517,-79.37620149855756,Thai Restaurant
Mount Pleasant East,43.70485217,-79.38492395,DeSerres,43.70598785818894,-79.402233380613,Arts & Crafts Store
Mount Pleasant East,43.70485217,-79.38492395,Eat Indian By Amaya,43.705591752336446,-79.37517794845704,Indian Restaurant
Mount Pleasant East,43.70485217,-79.38492395,The Bagel House,43.704923370250704,-79.37491799978652,Bagel Shop
Mount Pleasant East,43.70485217,-79.38492395,Sip Wine Bar,43.709706559620166,-79.39855751580205,Wine Bar
Mount Pleasant East,43.70485217,-79.38492395,Toronto Sporting Life 10k,43.7118316505242,-79.39945147259415,Track
Mount Pleasant East,43.70485217,-79.38492395,Rollian Sushi,43.71263734723078,-79.3769135356257,Japanese Restaurant
Mount Pleasant East,43.70485217,-79.38492395,Best Buy,43.71000147945975,-79.39952357682165,Electronics Store
Mount Pleasant East,43.70485217,-79.38492395,Boom Breakfast & Co.,43.70574804800791,-79.4034815216249,Breakfast Spot
Mount Pleasant East,43.70485217,-79.38492395,Dogs Off-Leash Area,43.71658934061667,-79.38424587249756,Dog Run
Mount Pleasant East,43.70485217,-79.38492395,COBS Bread,43.70498779206165,-79.37490726942397,Bakery
Mount Pleasant East,43.70485217,-79.38492395,Indian Street Food Co.,43.7080316171988,-79.37608602446167,Indian Restaurant
Mount Pleasant East,43.70485217,-79.38492395,Bull & Firkin,43.69658130424788,-79.39622551354809,Pub
Mount Pleasant East,43.70485217,-79.38492395,Loblaws,43.696442,-79.370717,Grocery Store
Mount Pleasant East,43.70485217,-79.38492395,Pure Fitness,43.693006599930136,-79.38778127126965,Gym
Mount Pleasant East,43.70485217,-79.38492395,Second Cup,43.6976522124446,-79.3962939322264,Coffee Shop
Mount Pleasant East,43.70485217,-79.38492395,Bikkuri Japanese Restaurant,43.69664436996195,-79.39635256109655,Japanese Restaurant
Mount Pleasant East,43.70485217,-79.38492395,Fionn MacCool's Yonge & Davisville,43.697209607728816,-79.39629145066282,Irish Pub
Mount Pleasant West,43.70443517,-79.39335955,Istanbul Cafe & Espresso Bar,43.70789076616744,-79.39304884345168,Café
Mount Pleasant West,43.70443517,-79.39335955,Loblaws,43.707244,-79.394701,Supermarket
Mount Pleasant West,43.70443517,-79.39335955,Bar Buca,43.706961,-79.394808,Italian Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Jules Cafe Patisserie,43.70413799694304,-79.38841260442167,Dessert Shop
Mount Pleasant West,43.70443517,-79.39335955,Thobors Boulangerie Patisserie Café,43.704513877453266,-79.38861602551758,Café
Mount Pleasant West,43.70443517,-79.39335955,Little Sister,43.70155150459908,-79.39716269656391,Indonesian Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Balsamico,43.70150469426698,-79.3971619446229,Italian Restaurant
Mount Pleasant West,43.70443517,-79.39335955,The Keg Steakhouse + Bar - Yonge + Eglinton,43.70570154444578,-79.39790489107128,Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Yoga Tree Midtown,43.70764167668336,-79.3974716381371,Yoga Studio
Mount Pleasant West,43.70443517,-79.39335955,"Mysteriously Yours, Mystery Dinner Theatre",43.701222,-79.397251,General Entertainment
Mount Pleasant West,43.70443517,-79.39335955,Kinton Ramen,43.70730228095368,-79.39585408898294,Ramen Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Fresh,43.707324410453595,-79.39564918411965,Vegetarian / Vegan Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Viva Napoli,43.70575225315343,-79.38912464296774,Pizza Place
Mount Pleasant West,43.70443517,-79.39335955,Five Doors North,43.70223554183669,-79.39752587511825,Italian Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Indigo,43.707749793230676,-79.39856484729582,Bookstore
Mount Pleasant West,43.70443517,-79.39335955,Yonge Eglinton Square,43.70686372150796,-79.39875096488025,Plaza
Mount Pleasant West,43.70443517,-79.39335955,Grazie Ristorante,43.70932882869532,-79.39882260781977,Italian Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Tabülè,43.700931800454605,-79.39707754696065,Middle Eastern Restaurant
Mount Pleasant West,43.70443517,-79.39335955,BMV Books,43.7074500015253,-79.39845675970373,Bookstore
Mount Pleasant West,43.70443517,-79.39335955,June Rowlands Park,43.70051698238234,-79.38918866607341,Park
Mount Pleasant West,43.70443517,-79.39335955,Marigold Indian Bistro,43.702880859375,-79.38800811767578,Indian Restaurant
Mount Pleasant West,43.70443517,-79.39335955,DAVIDsTEA,43.70987001377416,-79.39875650937051,Tea Room
Mount Pleasant West,43.70443517,-79.39335955,Starbucks,43.706859,-79.39695,Coffee Shop
Mount Pleasant West,43.70443517,-79.39335955,La Salumeria,43.701254791219725,-79.39711671661385,Deli / Bodega
Mount Pleasant West,43.70443517,-79.39335955,XO Gelato,43.70517671239303,-79.3887930388649,Dessert Shop
Mount Pleasant West,43.70443517,-79.39335955,Noorden Food x Bar,43.702814301684576,-79.3976454868861,Restaurant
Mount Pleasant West,43.70443517,-79.39335955,La Vecchia Ristorante,43.710166725920814,-79.39908639249543,Italian Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
Mount Pleasant West,43.70443517,-79.39335955,Star King,43.70851901243233,-79.39876370631299,Vietnamese Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Starbucks,43.711039,-79.398924,Coffee Shop
Mount Pleasant West,43.70443517,-79.39335955,De Mello Palheta Coffee Roasters,43.71179137179029,-79.39940300399607,Coffee Shop
Mount Pleasant West,43.70443517,-79.39335955,Douce France,43.7115544338723,-79.3993940377493,Bakery
Mount Pleasant West,43.70443517,-79.39335955,GoodLife Fitness Toronto Dunfield and Eglinton,43.707645,-79.395303,Gym
Mount Pleasant West,43.70443517,-79.39335955,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
Mount Pleasant West,43.70443517,-79.39335955,Eglinton Park,43.70743,-79.405359,Park
Mount Pleasant West,43.70443517,-79.39335955,Pascale Gourmet Deli,43.7099150455182,-79.39906727489948,Deli / Bodega
Mount Pleasant West,43.70443517,-79.39335955,Himalayan Java,43.713486181375714,-79.39981137215881,Café
Mount Pleasant West,43.70443517,-79.39335955,St. Louis Bar & Grill,43.70156059631898,-79.3975579053515,Bar
Mount Pleasant West,43.70443517,-79.39335955,North Toronto Memorial Community Centre,43.706097953892986,-79.40433712056412,Gym
Mount Pleasant West,43.70443517,-79.39335955,Cibo Wine Bar,43.711463877485286,-79.39957014527212,Italian Restaurant
Mount Pleasant West,43.70443517,-79.39335955,DeSerres,43.70598785818894,-79.402233380613,Arts & Crafts Store
Mount Pleasant West,43.70443517,-79.39335955,Kay Gardner Beltline Trail,43.69645242120455,-79.39531322605507,Trail
Mount Pleasant West,43.70443517,-79.39335955,Oriole Park,43.697113532958525,-79.39929342276933,Park
Mount Pleasant West,43.70443517,-79.39335955,Thai Spicy House,43.7019616162845,-79.3875129672506,Thai Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Sherwood Park,43.71655100307589,-79.38777567141624,Park
Mount Pleasant West,43.70443517,-79.39335955,Burger Shack,43.70485530038984,-79.40606744008124,Burger Joint
Mount Pleasant West,43.70443517,-79.39335955,Boom Breakfast & Co.,43.70574804800791,-79.4034815216249,Breakfast Spot
Mount Pleasant West,43.70443517,-79.39335955,Sip Wine Bar,43.709706559620166,-79.39855751580205,Wine Bar
Mount Pleasant West,43.70443517,-79.39335955,Summerhill Market North,43.71549914910689,-79.39288125988016,Food & Drink Shop
Mount Pleasant West,43.70443517,-79.39335955,Classico Louie's Pizzeria,43.71331640391565,-79.39968361029854,Pizza Place
Mount Pleasant West,43.70443517,-79.39335955,Toronto Sporting Life 10k,43.7118316505242,-79.39945147259415,Track
Mount Pleasant West,43.70443517,-79.39335955,Kay Gardner Beltline Trail,43.700726252588964,-79.4101006611444,Trail
Mount Pleasant West,43.70443517,-79.39335955,Sake Bar Kushi,43.70492346730393,-79.40695373525546,Japanese Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Best Buy,43.71000147945975,-79.39952357682165,Electronics Store
Mount Pleasant West,43.70443517,-79.39335955,Rahier Patisserie,43.705751208187394,-79.37534264644027,Bakery
Mount Pleasant West,43.70443517,-79.39335955,Hollywood Gelato,43.706905470630325,-79.37568813686414,Ice Cream Shop
Mount Pleasant West,43.70443517,-79.39335955,Mount Pleasant Cemetery,43.69738410694061,-79.38628568091416,Cemetery
Mount Pleasant West,43.70443517,-79.39335955,Barreworks,43.71407030751952,-79.40010911522093,Yoga Studio
Mount Pleasant West,43.70443517,-79.39335955,Tokyo Sushi,43.704145677479275,-79.41063075217247,Sushi Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Phipps Bakery Cafe,43.704116466227575,-79.41113522499343,Bakery
Mount Pleasant West,43.70443517,-79.39335955,Duff's Famous Wings,43.70615680065285,-79.37540317221469,Wings Joint
Mount Pleasant West,43.70443517,-79.39335955,Riz,43.70754099358982,-79.37588021310857,Asian Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Fukui Sushi,43.70633655841791,-79.37548016874129,Sushi Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Patisserie La Cigogne,43.706616063827525,-79.37554891000032,Bakery
Mount Pleasant West,43.70443517,-79.39335955,Bull & Firkin,43.69658130424788,-79.39622551354809,Pub
Mount Pleasant West,43.70443517,-79.39335955,Satay on the Road,43.70555149342382,-79.37520425000197,Thai Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Sophie’s,43.706327,-79.375429,Diner
Mount Pleasant West,43.70443517,-79.39335955,C'est Bon,43.71678474928588,-79.40040634837081,Chinese Restaurant
Mount Pleasant West,43.70443517,-79.39335955,west coast kids,43.70705078685884,-79.3757560976803,Baby Store
Mount Pleasant West,43.70443517,-79.39335955,Merchant of Tennis,43.706641516210304,-79.37536843217276,Sporting Goods Shop
Mount Pleasant West,43.70443517,-79.39335955,The Smokin' Cigar,43.704653,-79.375002,Smoke Shop
Mount Pleasant West,43.70443517,-79.39335955,L'Avenue Bistro,43.70546151709722,-79.3751310960156,Restaurant
Mount Pleasant West,43.70443517,-79.39335955,SXS Fitness Inc.,43.704774098682286,-79.40646629702496,Gym / Fitness Center
Mount Pleasant West,43.70443517,-79.39335955,North Toronto Memorial Arena,43.7071229205969,-79.40466200931576,Skating Rink
Mount Pleasant West,43.70443517,-79.39335955,Darbar,43.704863139986706,-79.40774649663494,Persian Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Toronto Suites,43.69352383954384,-79.39656906682094,Hotel
Mount Pleasant West,43.70443517,-79.39335955,De La Mer,43.705120753864556,-79.37485094933457,Fish Market
Mount Pleasant West,43.70443517,-79.39335955,A&W,43.704555,-79.407625,Fast Food Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Eat Indian By Amaya,43.705591752336446,-79.37517794845704,Indian Restaurant
Mount Pleasant West,43.70443517,-79.39335955,The Bagel House,43.704923370250704,-79.37491799978652,Bagel Shop
Mount Pleasant West,43.70443517,-79.39335955,Pure Fitness,43.693006599930136,-79.38778127126965,Gym
Mount Pleasant West,43.70443517,-79.39335955,Starbucks,43.70519,-79.37476,Coffee Shop
Mount Pleasant West,43.70443517,-79.39335955,Second Cup,43.6976522124446,-79.3962939322264,Coffee Shop
Mount Pleasant West,43.70443517,-79.39335955,Indian Street Food Co.,43.7080316171988,-79.37608602446167,Indian Restaurant
Mount Pleasant West,43.70443517,-79.39335955,COBS Bread,43.70498779206165,-79.37490726942397,Bakery
Mount Pleasant West,43.70443517,-79.39335955,Metro,43.71113674525963,-79.37838047504476,Supermarket
Mount Pleasant West,43.70443517,-79.39335955,Lemongrass,43.70664962186439,-79.37558640756598,Asian Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Pizza Hut,43.70496781076741,-79.40577461933502,Pizza Place
Mount Pleasant West,43.70443517,-79.39335955,Mexico Lindo,43.70643962250426,-79.3754514172851,Mexican Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Starbucks,43.70401,-79.41181,Coffee Shop
Mount Pleasant West,43.70443517,-79.39335955,Bikkuri Japanese Restaurant,43.69664436996195,-79.39635256109655,Japanese Restaurant
Mount Pleasant West,43.70443517,-79.39335955,McSorley's Saloon and Grill,43.704784864570144,-79.37486807284209,Bar
Mount Pleasant West,43.70443517,-79.39335955,Originals,43.70727157224929,-79.37583338101531,American Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Petro-Canada,43.7045,-79.407857,Gas Station
Mount Pleasant West,43.70443517,-79.39335955,Tim Hortons,43.71074607804947,-79.3773733824492,Coffee Shop
Mount Pleasant West,43.70443517,-79.39335955,Pizza Pizza,43.707029,-79.37568,Pizza Place
Mount Pleasant West,43.70443517,-79.39335955,Tosto Quickfire Pizza Pasta,43.711723069919266,-79.37847613989092,Italian Restaurant
Mount Pleasant West,43.70443517,-79.39335955,Beauty Boutique by Shoppers Drug Mart,43.70635,-79.375011,Cosmetics Shop
Mount Pleasant West,43.70443517,-79.39335955,Yitz's Delicatessen Restaurant & Catering,43.70462523069631,-79.40893043742516,Deli / Bodega
New Toronto,43.6005886,-79.51035809,Cellar Door Restaurant,43.600221,-79.507638,Italian Restaurant
New Toronto,43.6005886,-79.51035809,Huevos Gourmet,43.601187646118454,-79.50371705335499,Mexican Restaurant
New Toronto,43.6005886,-79.51035809,Kitchen on 6th,43.601396,-79.504563,Breakfast Spot
New Toronto,43.6005886,-79.51035809,Mastercard Centre For Hockey Excellence,43.60312610064536,-79.51981785027392,Skating Rink
New Toronto,43.6005886,-79.51035809,LCBO,43.60228082768786,-79.4993016827402,Liquor Store
New Toronto,43.6005886,-79.51035809,Colonel Samuel Smith Park,43.59214105281128,-79.51230525970459,Park
New Toronto,43.6005886,-79.51035809,Sweet Olenka's,43.60109921195078,-79.50032493418274,Dessert Shop
New Toronto,43.6005886,-79.51035809,Bombay on the Lake,43.600157309834074,-79.50799174394479,Indian Restaurant
New Toronto,43.6005886,-79.51035809,Albatros Pub,43.59973728807503,-79.51009383603599,Pub
New Toronto,43.6005886,-79.51035809,Ghazale,43.59791047356056,-79.51888402037817,Middle Eastern Restaurant
New Toronto,43.6005886,-79.51035809,Prince Of Wales Park,43.59879724109164,-79.49900058525606,Park
New Toronto,43.6005886,-79.51035809,Tatsu's Bread,43.598086267498424,-79.51829563525877,Bakery
New Toronto,43.6005886,-79.51035809,Egglicious Cafe,43.60648456018756,-79.52069319977385,Breakfast Spot
New Toronto,43.6005886,-79.51035809,Rabba Fine Foods,43.59905009747002,-79.51203773840156,Supermarket
New Toronto,43.6005886,-79.51035809,New Toronto Fish & Chips,43.60184940532482,-79.50328125758809,Restaurant
New Toronto,43.6005886,-79.51035809,Just Japan,43.59728452312372,-79.521472487427,Sushi Restaurant
New Toronto,43.6005886,-79.51035809,Cliff Lumsdon Park,43.59577563273237,-79.50177108539548,Park
New Toronto,43.6005886,-79.51035809,Domino's Pizza,43.60158294371704,-79.50090463107409,Pizza Place
New Toronto,43.6005886,-79.51035809,Tim Hortons,43.595606612064586,-79.51569020748138,Coffee Shop
New Toronto,43.6005886,-79.51035809,Tim Hortons,43.598932118044694,-79.51199010014534,Coffee Shop
New Toronto,43.6005886,-79.51035809,Delicia Bakery & Pastry,43.601402988357286,-79.50301234678948,Bakery
New Toronto,43.6005886,-79.51035809,Lucky Dice Restaurant,43.601392135734876,-79.50305626141281,Café
New Toronto,43.6005886,-79.51035809,Samko & Miko,43.60166631378687,-79.52851339925142,Toy / Game Store
New Toronto,43.6005886,-79.51035809,Tim Hortons,43.5967575454157,-79.5249706506729,Coffee Shop
New Toronto,43.6005886,-79.51035809,Popeyes Louisiana Kitchen,43.6020694028516,-79.49940016778937,Fried Chicken Joint
New Toronto,43.6005886,-79.51035809,McDonald's,43.60246404619248,-79.49885909892578,Fast Food Restaurant
New Toronto,43.6005886,-79.51035809,Shoppers Drug Mart,43.601677,-79.502239,Pharmacy
New Toronto,43.6005886,-79.51035809,The Assembly Hall,43.597726889474025,-79.51580024084171,Concert Hall
New Toronto,43.6005886,-79.51035809,7-Eleven,43.59734708671594,-79.52285706996918,Convenience Store
New Toronto,43.6005886,-79.51035809,Subway,43.59813560783063,-79.51870039613061,Sandwich Place
New Toronto,43.6005886,-79.51035809,Lakeshore Turf Field And Dome,43.60112564874493,-79.52022250819303,Soccer Field
New Toronto,43.6005886,-79.51035809,Colonel Samuel Smith Ice Trail,43.5933271524608,-79.51550649372437,Skating Rink
New Toronto,43.6005886,-79.51035809,Maple Leaf House,43.602039568126486,-79.49867786252557,American Restaurant
New Toronto,43.6005886,-79.51035809,Lakeshore Yacht Club,43.59064267016238,-79.51453000642134,Harbor / Marina
New Toronto,43.6005886,-79.51035809,Cloud Heads,43.5959884,-79.5255451,Grocery Store
Newtonbrook East,43.79153579,-79.40593745,Daldongnae,43.78972879937165,-79.41810431599762,Korean Restaurant
Newtonbrook East,43.79153579,-79.40593745,Eat Bkk Thai Kitchen & Bar,43.795696,-79.419205,Thai Restaurant
Newtonbrook East,43.79153579,-79.40593745,Starbucks,43.796409,-79.419653,Coffee Shop
Newtonbrook East,43.79153579,-79.40593745,Laterna,43.795592184558615,-79.41920451758718,Greek Restaurant
Newtonbrook East,43.79153579,-79.40593745,B.B. Cafe,43.79111742415979,-79.41807777426489,Café
Newtonbrook East,43.79153579,-79.40593745,Galleria Supermarket,43.79900347878905,-79.42093140225478,Supermarket
Newtonbrook East,43.79153579,-79.40593745,The Fry,43.78890902851442,-79.41809118521579,Korean Restaurant
Newtonbrook East,43.79153579,-79.40593745,Tea va See,43.79037834365394,-79.41803762356207,Hookah Bar
Newtonbrook East,43.79153579,-79.40593745,Jungsoo Nae 정수네,43.783590292508485,-79.41647956104646,Korean Restaurant
Newtonbrook East,43.79153579,-79.40593745,Dolce Camerata Dessert,43.79531545346673,-79.42181898321385,Café
Newtonbrook East,43.79153579,-79.40593745,Yogoberri,43.79054894709088,-79.41827945932056,Dessert Shop
Newtonbrook East,43.79153579,-79.40593745,Cho Won Family Restaurant,43.786968081146675,-79.41797655377844,Korean Restaurant
Newtonbrook East,43.79153579,-79.40593745,Hairy Tarantula,43.79770988670755,-79.4199739536252,Hobby Shop
Newtonbrook East,43.79153579,-79.40593745,Burrito Place,43.781257794964446,-79.41580077815041,Burrito Place
Newtonbrook East,43.79153579,-79.40593745,Super Khorak,43.792022570408164,-79.41845328363344,Grocery Store
Newtonbrook East,43.79153579,-79.40593745,Ichiban Sushi,43.79451074517962,-79.4197226256861,Sushi Restaurant
Newtonbrook East,43.79153579,-79.40593745,Tim Hortons,43.78934530778049,-79.41710613931667,Coffee Shop
Newtonbrook East,43.79153579,-79.40593745,Katsuya,43.790063017770166,-79.41812192412795,Japanese Restaurant
Newtonbrook East,43.79153579,-79.40593745,Altona Kebob,43.79121308121634,-79.41799377823828,Middle Eastern Restaurant
Newtonbrook East,43.79153579,-79.40593745,Kori Sushi,43.79161297568961,-79.39226749018948,Japanese Restaurant
Newtonbrook East,43.79153579,-79.40593745,Iranian Plaza,43.791380293653745,-79.4181635058563,Shopping Mall
Newtonbrook East,43.79153579,-79.40593745,Tim Hortons,43.7943859,-79.4198381,Coffee Shop
Newtonbrook East,43.79153579,-79.40593745,Congee Queen 皇后名粥,43.79551056066663,-79.42154967634553,Cantonese Restaurant
Newtonbrook East,43.79153579,-79.40593745,Harvey's,43.7922865144151,-79.39302398965629,Restaurant
Newtonbrook East,43.79153579,-79.40593745,Staples,43.798399077474976,-79.42152589559555,Paper / Office Supplies Store
Newtonbrook East,43.79153579,-79.40593745,Tim Hortons,43.78137662888331,-79.41566526889801,Coffee Shop
Newtonbrook East,43.79153579,-79.40593745,Apkujung,43.795783117205126,-79.41931800240455,Korean Restaurant
Newtonbrook East,43.79153579,-79.40593745,Soul Cafe,43.7868867160622,-79.4181646485817,Café
Newtonbrook East,43.79153579,-79.40593745,Toronto a la Cart - Korean,43.78056324457225,-79.41580061252955,Food Stand
Newtonbrook East,43.79153579,-79.40593745,Booster Juice,43.78109225,-79.41666875,Juice Bar
Newtonbrook East,43.79153579,-79.40593745,TD Canada Trust,43.7913867,-79.3920816,Bank
Newtonbrook East,43.79153579,-79.40593745,Starbucks,43.79656145319166,-79.42228614624621,Coffee Shop
Newtonbrook East,43.79153579,-79.40593745,The Beer Store,43.794269,-79.4201424,Beer Store
Newtonbrook East,43.79153579,-79.40593745,Booster Juice,43.796356,-79.423161,Juice Bar
Newtonbrook East,43.79153579,-79.40593745,Orange Caramel,43.78106371488431,-79.41551227236549,Café
Newtonbrook East,43.79153579,-79.40593745,Lowe's,43.7967939,-79.4226525,Hardware Store
Newtonbrook East,43.79153579,-79.40593745,Dollarama,43.7955012,-79.4225197,Discount Store
Newtonbrook East,43.79153579,-79.40593745,Petro-Canada,43.792377,-79.39354,Gas Station
Newtonbrook East,43.79153579,-79.40593745,valu-mart On Bayview,43.790843,-79.392045,Grocery Store
Newtonbrook East,43.79153579,-79.40593745,Rose's New York,43.79584664220059,-79.41925108125957,Middle Eastern Restaurant
Newtonbrook East,43.79153579,-79.40593745,Petro-Canada,43.79279703099197,-79.39319661519343,Gas Station
Newtonbrook East,43.79153579,-79.40593745,Subway,43.795903,-79.422419,Sandwich Place
Newtonbrook East,43.79153579,-79.40593745,Shoppers Drug Mart,43.796197,-79.42219,Pharmacy
Newtonbrook East,43.79153579,-79.40593745,Finch Station Hot Dog Stand,43.78220254687473,-79.41547751426697,Hot Dog Joint
Newtonbrook East,43.79153579,-79.40593745,Tim Hortons,43.7988336997364,-79.41971138119698,Coffee Shop
Newtonbrook East,43.79153579,-79.40593745,Centerpoint Mall Food Court,43.795759152501695,-79.422930714389,Food Court
Newtonbrook East,43.79153579,-79.40593745,Tim Hortons,43.7960979,-79.4233473,Coffee Shop
Newtonbrook East,43.79153579,-79.40593745,Thai Express,43.795875,-79.422295,Restaurant
Newtonbrook East,43.79153579,-79.40593745,Taco Bell,43.79863326618956,-79.42060048086898,Restaurant
Newtonbrook East,43.79153579,-79.40593745,Hudson's Bay,43.79631531472917,-79.42062944903708,Department Store
Newtonbrook East,43.79153579,-79.40593745,The Pickle Barrel,43.79583383599995,-79.42121916057721,Restaurant
Newtonbrook East,43.79153579,-79.40593745,Bayview & Cummer,43.79232,-79.393599,Intersection
Newtonbrook East,43.79153579,-79.40593745,KFC,43.7966,-79.4217,Fast Food Restaurant
Newtonbrook East,43.79153579,-79.40593745,Bayview Arena,43.78812412921377,-79.39396629747621,Skating Rink
Newtonbrook East,43.79153579,-79.40593745,Centerpoint Mall,43.795926800733746,-79.42241907119751,Shopping Mall
Newtonbrook East,43.79153579,-79.40593745,RBC Royal Bank,43.781176730775485,-79.41615657487382,Bank
Newtonbrook East,43.79153579,-79.40593745,Steeles & Bayview,43.80268320137054,-79.39593445588955,Intersection
Newtonbrook West,43.78582994,-79.43142151,Sunny Dragon 해룡반점,43.79520444289764,-79.43452649236296,Korean Restaurant
Newtonbrook West,43.78582994,-79.43142151,Daldongnae,43.78972879937165,-79.41810431599762,Korean Restaurant
Newtonbrook West,43.78582994,-79.43142151,Sababa,43.79566863201449,-79.43427257656921,Middle Eastern Restaurant
Newtonbrook West,43.78582994,-79.43142151,Mercedes-Benz Thornhill,43.796535174968376,-79.42832979910219,Auto Dealership
Newtonbrook West,43.78582994,-79.43142151,Me Va Me Express,43.79598295015589,-79.43114598039661,Middle Eastern Restaurant
Newtonbrook West,43.78582994,-79.43142151,Tim Hortons,43.79568282847083,-79.43343288148753,Coffee Shop
Newtonbrook West,43.78582994,-79.43142151,Cyber City Comix,43.791531379006386,-79.4479936948144,Bookstore
Newtonbrook West,43.78582994,-79.43142151,North Restaurant,43.79800072399557,-79.42493847474957,Middle Eastern Restaurant
